EventName,EventTitle,,,,
KEY_THROTTLE_60,THROTTLE_60,,,,
KEY_THROTTLE_70,THROTTLE_70,,,,
KEY_THROTTLE_80,THROTTLE_80,,,,
KEY_THROTTLE_90,THROTTLE_90,,,,
KEY_AXIS_THROTTLE1_SET,AXIS_THROTTLE1_SET,,,,
KEY_AXIS_THROTTLE2_SET,AXIS_THROTTLE2_SET,,,,
KEY_AXIS_THROTTLE3_SET,AXIS_THROTTLE3_SET,,,,
KEY_AXIS_THROTTLE4_SET,AXIS_THROTTLE4_SET,,,,
KEY_THROTTLE1_DECR_SMALL,THROTTLE1_DECR_SMALL,,,,
KEY_THROTTLE2_DECR_SMALL,THROTTLE2_DECR_SMALL,,,,
KEY_THROTTLE3_DECR_SMALL,THROTTLE3_DECR_SMALL,,,,
KEY_THROTTLE4_DECR_SMALL,THROTTLE4_DECR_SMALL,,,,
KEY_PROP_PITCH_DECR_SMALL,PROP_PITCH_DECR_SMALL,,,,
KEY_PROP_PITCH1_DECR_SMALL,PROP_PITCH1_DECR_SMALL,,,,
KEY_PROP_PITCH2_DECR_SMALL,PROP_PITCH2_DECR_SMALL,,,,
KEY_PROP_PITCH3_DECR_SMALL,PROP_PITCH3_DECR_SMALL,,,,
KEY_PROP_PITCH4_DECR_SMALL,PROP_PITCH4_DECR_SMALL,,,,
KEY_MIXTURE1_RICH,MIXTURE1_RICH,,,,
KEY_MIXTURE1_INCR,MIXTURE1_INCR,,,,
KEY_MIXTURE1_INCR_SMALL,MIXTURE1_INCR_SMALL,,,,
KEY_MIXTURE1_DECR,MIXTURE1_DECR,,,,
KEY_MIXTURE1_LEAN,MIXTURE1_LEAN,,,,
KEY_MIXTURE2_RICH,MIXTURE2_RICH,,,,
KEY_MIXTURE2_INCR,MIXTURE2_INCR,,,,
KEY_MIXTURE2_INCR_SMALL,MIXTURE2_INCR_SMALL,,,,
KEY_MIXTURE2_DECR,MIXTURE2_DECR,,,,
KEY_MIXTURE2_LEAN,MIXTURE2_LEAN,,,,
KEY_MIXTURE3_RICH,MIXTURE3_RICH,,,,
KEY_MIXTURE3_INCR,MIXTURE3_INCR,,,,
KEY_MIXTURE3_INCR_SMALL,MIXTURE3_INCR_SMALL,,,,
KEY_MIXTURE3_DECR,MIXTURE3_DECR,,,,
KEY_MIXTURE3_LEAN,MIXTURE3_LEAN,,,,
KEY_MIXTURE4_RICH,MIXTURE4_RICH,,,,
KEY_MIXTURE4_INCR,MIXTURE4_INCR,,,,
KEY_MIXTURE4_INCR_SMALL,MIXTURE4_INCR_SMALL,,,,
KEY_MIXTURE4_DECR,MIXTURE4_DECR,,,,
KEY_MIXTURE4_LEAN,MIXTURE4_LEAN,,,,
KEY_MIXTURE_SET,MIXTURE_SET,,,,
KEY_MIXTURE_RICH,MIXTURE_RICH,,,,
KEY_MIXTURE_INCR,MIXTURE_INCR,,,,
KEY_MIXTURE_INCR_SMALL,MIXTURE_INCR_SMALL,,,,
KEY_MIXTURE_DECR,MIXTURE_DECR,,,,
KEY_MIXTURE_LEAN,MIXTURE_LEAN,,,,
KEY_MIXTURE1_SET,MIXTURE1_SET,,,,
KEY_MIXTURE2_SET,MIXTURE2_SET,,,,
KEY_MIXTURE3_SET,MIXTURE3_SET,,,,
KEY_MIXTURE4_SET,MIXTURE4_SET,,,,
KEY_AXIS_MIXTURE_SET,AXIS_MIXTURE_SET,,,,
